,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
7,3. YASNA PROVOSTE CAMPILLAY,PDC,25,"23,58%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"13,21%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,94%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"2,83%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"7,55%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,3M
22,Válidamente Emitidos,106,"98,15%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,3M
23,Votos Nulos,1,"0,93%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,3M
24,Votos en Blanco,1,"0,93%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,3M
25,Total Votación,108,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,3M
1,1. GABRIEL BORIC FONT,CS,17,"14,78%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,56,"48,70%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"15,65%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"12,17%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,1,"0,87%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"7,83%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
22,Válidamente Emitidos,115,"99,14%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
23,Votos Nulos,0,"0,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
24,Votos en Blanco,1,"0,86%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
25,Total Votación,116,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,4M
1,1. GABRIEL BORIC FONT,CS,15,"14,85%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,42,"41,58%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,23,"22,77%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"8,91%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,98%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"9,90%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
22,Válidamente Emitidos,101,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
23,Votos Nulos,0,"0,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
24,Votos en Blanco,0,"0,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
25,Total Votación,101,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,5M
1,1. GABRIEL BORIC FONT,CS,11,"9,91%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,55,"49,55%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"18,02%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,8,"7,21%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"5,41%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"9,91%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
22,Válidamente Emitidos,111,"97,37%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
23,Votos Nulos,3,"2,63%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
24,Votos en Blanco,0,"0,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
25,Total Votación,114,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,6M
1,1. GABRIEL BORIC FONT,CS,23,"16,55%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,52,"37,41%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,39,"28,06%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"6,47%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"3,60%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"7,91%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
22,Válidamente Emitidos,139,"93,29%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
23,Votos Nulos,6,"4,03%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
24,Votos en Blanco,4,"2,68%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
25,Total Votación,149,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,7M
1,1. GABRIEL BORIC FONT,CS,23,"19,17%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,47,"39,17%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"15,83%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"8,33%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"5,00%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
19,7. FRANCO PARISI FERNANDEZ,PDG,15,"12,50%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
22,Válidamente Emitidos,120,"96,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
23,Votos Nulos,0,"0,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
24,Votos en Blanco,5,"4,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
25,Total Votación,125,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,8M
1,1. GABRIEL BORIC FONT,CS,18,"12,86%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,65,"46,43%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"18,57%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,8,"5,71%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,71%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,00%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
19,7. FRANCO PARISI FERNANDEZ,PDG,15,"10,71%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
22,Válidamente Emitidos,140,"98,59%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
23,Votos Nulos,0,"0,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
24,Votos en Blanco,2,"1,41%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
25,Total Votación,142,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,9M
1,1. GABRIEL BORIC FONT,CS,20,"16,26%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,49,"39,84%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"16,26%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"11,38%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,81%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,69%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"9,76%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
22,Válidamente Emitidos,123,"96,85%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
23,Votos Nulos,3,"2,36%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
24,Votos en Blanco,1,"0,79%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
25,Total Votación,127,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,GIMNASIO EXTERIOR CARLOS IBAÑEZ DEL CAMPO,10M
1,1. GABRIEL BORIC FONT,CS,24,"18,05%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,45,"33,83%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,34,"25,56%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,6,"4,51%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,50%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,26%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
19,7. FRANCO PARISI FERNANDEZ,PDG,15,"11,28%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
22,Válidamente Emitidos,133,"99,25%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
23,Votos Nulos,0,"0,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
24,Votos en Blanco,1,"0,75%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
25,Total Votación,134,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,11M
1,1. GABRIEL BORIC FONT,CS,20,"14,18%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,56,"39,72%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,28,"19,86%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"12,06%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"3,55%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
19,7. FRANCO PARISI FERNANDEZ,PDG,15,"10,64%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
22,Válidamente Emitidos,141,"96,58%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
23,Votos Nulos,4,"2,74%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
24,Votos en Blanco,1,"0,68%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
25,Total Votación,146,"100,00%",,DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,12M
1,1. GABRIEL BORIC FONT,CS,21,"14,58%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,13M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,56,"38,89%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,13M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,25,"17,36%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,13M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"12,50%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,13M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,13M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"7,64%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,13M
19,7. FRANCO PARISI FERNANDEZ,PDG,13,"9,03%",DE LOS LAGOS,DISTRITO 25,FRESIA,FRESIA,LICEO CARLOS IBAÑEZ DEL CAMPO,13M
