,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,62,"46,62%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"9,77%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"11,28%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,75%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"8,27%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,5M
19,7. FRANCO PARISI FERNANDEZ,PDG,14,"10,53%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,5M
22,Válidamente Emitidos,133,"97,79%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,5M
23,Votos Nulos,3,"2,21%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,5M
24,Votos en Blanco,,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,5M
25,Total Votación,136,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,5M
1,1. GABRIEL BORIC FONT,CS,15,"12,61%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,56,"47,06%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"15,97%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"11,76%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,84%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"4,20%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"7,56%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
22,Válidamente Emitidos,119,"99,17%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
23,Votos Nulos,1,"0,83%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
24,Votos en Blanco,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
25,Total Votación,120,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,6M
1,1. GABRIEL BORIC FONT,CS,8,"6,40%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,58,"46,40%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"12,80%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,21,"16,80%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"3,20%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
19,7. FRANCO PARISI FERNANDEZ,PDG,18,"14,40%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
22,Válidamente Emitidos,125,"99,21%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
23,Votos Nulos,1,"0,79%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
24,Votos en Blanco,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
25,Total Votación,126,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,7M
1,1. GABRIEL BORIC FONT,CS,11,"7,80%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,72,"51,06%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,11,"7,80%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"9,22%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,15,"10,64%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
19,7. FRANCO PARISI FERNANDEZ,PDG,19,"13,48%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
22,Válidamente Emitidos,141,"98,60%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
23,Votos Nulos,1,"0,70%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
24,Votos en Blanco,1,"0,70%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
25,Total Votación,143,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,8M
1,1. GABRIEL BORIC FONT,CS,16,"13,22%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,60,"49,59%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"15,70%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"11,57%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"4,13%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
19,7. FRANCO PARISI FERNANDEZ,PDG,7,"5,79%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
22,Válidamente Emitidos,121,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
23,Votos Nulos,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
24,Votos en Blanco,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
25,Total Votación,121,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,9M
1,1. GABRIEL BORIC FONT,CS,22,"16,42%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,57,"42,54%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"15,67%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"7,46%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,75%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"3,73%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
19,7. FRANCO PARISI FERNANDEZ,PDG,18,"13,43%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
22,Válidamente Emitidos,134,"97,81%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
23,Votos Nulos,3,"2,19%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
24,Votos en Blanco,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
25,Total Votación,137,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,10M
1,1. GABRIEL BORIC FONT,CS,16,"12,03%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,62,"46,62%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"10,53%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"13,53%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,26%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"6,02%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"9,02%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
22,Válidamente Emitidos,133,"97,08%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
23,Votos Nulos,4,"2,92%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
24,Votos en Blanco,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
25,Total Votación,137,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,11M
1,1. GABRIEL BORIC FONT,CS,17,"11,97%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,63,"44,37%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"14,79%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"8,45%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"5,63%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
19,7. FRANCO PARISI FERNANDEZ,PDG,21,"14,79%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
22,Válidamente Emitidos,142,"99,30%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
23,Votos Nulos,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
24,Votos en Blanco,1,"0,70%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
25,Total Votación,143,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,12M
1,1. GABRIEL BORIC FONT,CS,14,"10,37%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,63,"46,67%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"13,33%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"17,04%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,48%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"3,70%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"7,41%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
22,Válidamente Emitidos,135,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
23,Votos Nulos,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
24,Votos en Blanco,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
25,Total Votación,135,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,13M
1,1. GABRIEL BORIC FONT,CS,13,"10,08%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,65,"50,39%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,22,"17,05%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"14,73%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"3,88%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
19,7. FRANCO PARISI FERNANDEZ,PDG,5,"3,88%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
22,Válidamente Emitidos,129,"98,47%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
23,Votos Nulos,1,"0,76%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
24,Votos en Blanco,1,"0,76%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
25,Total Votación,131,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,14M
1,1. GABRIEL BORIC FONT,CS,21,"15,22%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,68,"49,28%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"9,42%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"12,32%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,35%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
19,7. FRANCO PARISI FERNANDEZ,PDG,13,"9,42%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
22,Válidamente Emitidos,138,"99,28%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
23,Votos Nulos,0,"0,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
24,Votos en Blanco,1,"0,72%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
25,Total Votación,139,"100,00%",,DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,15M
1,1. GABRIEL BORIC FONT,CS,12,"8,05%",DE LA ARAUCANIA,DISTRITO 22,ANGOL,ANGOL,COLEGIO BASICO ARAGON,16M
