,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
22,Válidamente Emitidos,189,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,18
23,Votos Nulos,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,18
24,Votos en Blanco,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,18
25,Total Votación,189,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,18
1,1. GABRIEL BORIC FONT,CS,59,"25,00%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,94,"39,83%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"8,90%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,33,"13,98%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
13,5. EDUARDO ARTES BRICHETTI,UPA,5,"2,12%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,14,"5,93%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"4,24%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
22,Válidamente Emitidos,236,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
23,Votos Nulos,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
24,Votos en Blanco,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
25,Total Votación,236,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,19
1,1. GABRIEL BORIC FONT,CS,79,"33,62%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,73,"31,06%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"8,51%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,37,"15,74%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"3,83%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"7,23%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
22,Válidamente Emitidos,235,"99,58%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
23,Votos Nulos,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
24,Votos en Blanco,1,"0,42%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
25,Total Votación,236,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,20
1,1. GABRIEL BORIC FONT,CS,85,"34,98%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,71,"29,22%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
7,3. YASNA PROVOSTE CAMPILLAY,PDC,22,"9,05%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,29,"11,93%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
13,5. EDUARDO ARTES BRICHETTI,UPA,5,"2,06%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,14,"5,76%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"7,00%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
22,Válidamente Emitidos,243,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
23,Votos Nulos,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
24,Votos en Blanco,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
25,Total Votación,243,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,21
1,1. GABRIEL BORIC FONT,CS,82,"33,74%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,77,"31,69%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
7,3. YASNA PROVOSTE CAMPILLAY,PDC,28,"11,52%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,37,"15,23%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,41%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"2,88%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"4,53%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
22,Válidamente Emitidos,243,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
23,Votos Nulos,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
24,Votos en Blanco,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
25,Total Votación,243,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,22
1,1. GABRIEL BORIC FONT,CS,84,"35,44%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,68,"28,69%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"8,02%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,27,"11,39%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"1,69%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,17,"7,17%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
19,7. FRANCO PARISI FERNANDEZ,PDG,18,"7,59%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
22,Válidamente Emitidos,237,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
23,Votos Nulos,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
24,Votos en Blanco,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
25,Total Votación,237,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,23
1,1. GABRIEL BORIC FONT,CS,64,"27,59%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,69,"29,74%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"11,21%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,40,"17,24%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"1,72%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,15,"6,47%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
19,7. FRANCO PARISI FERNANDEZ,PDG,14,"6,03%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
22,Válidamente Emitidos,232,"99,15%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
23,Votos Nulos,1,"0,43%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
24,Votos en Blanco,1,"0,43%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
25,Total Votación,234,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,24
1,1. GABRIEL BORIC FONT,CS,71,"28,98%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,85,"34,69%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"8,16%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,46,"18,78%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,41%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,12,"4,90%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"4,08%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
22,Válidamente Emitidos,245,"98,79%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
23,Votos Nulos,2,"0,81%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
24,Votos en Blanco,1,"0,40%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
25,Total Votación,248,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,25
1,1. GABRIEL BORIC FONT,CS,67,"26,59%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,86,"34,13%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"7,54%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,46,"18,25%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"1,19%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,14,"5,56%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"6,75%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
22,Válidamente Emitidos,252,"99,21%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
23,Votos Nulos,2,"0,79%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
24,Votos en Blanco,0,"0,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
25,Total Votación,254,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,26
1,1. GABRIEL BORIC FONT,CS,77,"28,10%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,100,"36,50%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"6,93%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,53,"19,34%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,36%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,15,"5,47%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"3,28%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
22,Válidamente Emitidos,274,"99,28%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
23,Votos Nulos,1,"0,36%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
24,Votos en Blanco,1,"0,36%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
25,Total Votación,276,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,COLEGIO TERESA DE LOS ANDES-ALGARROBO,27
1,1. GABRIEL BORIC FONT,CS,21,"16,94%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,48,"38,71%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"12,10%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"18,55%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,61%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"6,45%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
19,7. FRANCO PARISI FERNANDEZ,PDG,7,"5,65%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
22,Válidamente Emitidos,124,"96,88%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
23,Votos Nulos,3,"2,34%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
24,Votos en Blanco,1,"0,78%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
25,Total Votación,128,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,1V
1,1. GABRIEL BORIC FONT,CS,36,"22,09%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,55,"33,74%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,25,"15,34%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,26,"15,95%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,61%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"6,13%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"6,13%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
22,Válidamente Emitidos,163,"97,60%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
23,Votos Nulos,2,"1,20%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
24,Votos en Blanco,2,"1,20%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
25,Total Votación,167,"100,00%",,DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,2V
1,1. GABRIEL BORIC FONT,CS,23,"15,03%",DE VALPARAISO,DISTRITO 7,ALGARROBO,ALGARROBO,LICEO TECNICO CARLOS ALESSANDRI ALTAMIRANO,3V
