,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
1,1. GABRIEL BORIC FONT,CS,31,"19,25%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,60,"37,27%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"9,32%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"8,07%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,62%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"5,59%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,32,"19,88%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
22,Válidamente Emitidos,161,"100,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
23,Votos Nulos,0,"0,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
24,Votos en Blanco,0,"0,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
25,Total Votación,161,"100,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,3M
1,1. GABRIEL BORIC FONT,CS,29,"20,00%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,42,"28,97%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,17,"11,72%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"11,03%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,38%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,12,"8,28%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
19,7. FRANCO PARISI FERNANDEZ,PDG,27,"18,62%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
22,Válidamente Emitidos,145,"99,32%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
23,Votos Nulos,0,"0,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
24,Votos en Blanco,1,"0,68%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
25,Total Votación,146,"100,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,4M-183M
1,1. GABRIEL BORIC FONT,CS,23,"15,44%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,49,"32,89%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"12,08%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"11,41%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"4,70%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
19,7. FRANCO PARISI FERNANDEZ,PDG,35,"23,49%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
22,Válidamente Emitidos,149,"98,68%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
23,Votos Nulos,2,"1,32%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
24,Votos en Blanco,0,"0,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
25,Total Votación,151,"100,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,5M-21M
1,1. GABRIEL BORIC FONT,CS,12,"8,76%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,53,"38,69%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"10,95%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"10,22%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,46%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"7,30%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
19,7. FRANCO PARISI FERNANDEZ,PDG,31,"22,63%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
22,Válidamente Emitidos,137,"99,28%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
23,Votos Nulos,1,"0,72%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
24,Votos en Blanco,,"0,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
25,Total Votación,138,"100,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,6M-23M
1,1. GABRIEL BORIC FONT,CS,26,"17,81%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,63,"43,15%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,11,"7,53%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"10,96%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,68%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,16%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
19,7. FRANCO PARISI FERNANDEZ,PDG,20,"13,70%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
22,Válidamente Emitidos,146,"95,42%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
23,Votos Nulos,6,"3,92%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
24,Votos en Blanco,1,"0,65%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
25,Total Votación,153,"100,00%",,DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,7M-25M
1,1. GABRIEL BORIC FONT,CS,22,"15,71%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,8M-27M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,57,"40,71%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,8M-27M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"9,29%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,8M-27M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,20,"14,29%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,8M-27M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,71%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,8M-27M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"5,71%",DE ARICA Y PARINACOTA,DISTRITO 1,ARICA,ARICA,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,8M-27M
