,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"16,20%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,11%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"7,75%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2M
19,7. FRANCO PARISI FERNANDEZ,PDG,12,"8,45%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2M
22,Válidamente Emitidos,142,"97,93%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2M
23,Votos Nulos,1,"0,69%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2M
24,Votos en Blanco,2,"1,38%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2M
25,Total Votación,145,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2M
1,1. GABRIEL BORIC FONT,CS,22,"17,46%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,30,"23,81%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,35,"27,78%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,20,"15,87%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,79%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,56%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"8,73%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
22,Válidamente Emitidos,126,"99,21%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
23,Votos Nulos,1,"0,79%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
25,Total Votación,127,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3M
1,1. GABRIEL BORIC FONT,CS,31,"22,14%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,27,"19,29%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,28,"20,00%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,26,"18,57%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,71%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,43%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
19,7. FRANCO PARISI FERNANDEZ,PDG,18,"12,86%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
22,Válidamente Emitidos,140,"99,29%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
24,Votos en Blanco,1,"0,71%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
25,Total Votación,141,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4M
1,1. GABRIEL BORIC FONT,CS,32,"19,28%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,29,"17,47%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,39,"23,49%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,27,"16,27%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,60%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,17,"10,24%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
19,7. FRANCO PARISI FERNANDEZ,PDG,21,"12,65%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
22,Válidamente Emitidos,166,"99,40%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
24,Votos en Blanco,1,"0,60%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
25,Total Votación,167,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5M
1,1. GABRIEL BORIC FONT,CS,34,"25,76%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,24,"18,18%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,32,"24,24%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"12,12%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,82%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"12,88%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
22,Válidamente Emitidos,132,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
25,Total Votación,132,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6M
1,1. GABRIEL BORIC FONT,CS,26,"26,26%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,14,"14,14%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,31,"31,31%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"16,16%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"1,01%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"5,05%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"6,06%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
22,Válidamente Emitidos,99,"97,06%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
23,Votos Nulos,2,"1,96%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
24,Votos en Blanco,1,"0,98%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
25,Total Votación,102,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,1V
1,1. GABRIEL BORIC FONT,CS,32,"25,60%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,28,"22,40%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,28,"22,40%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"8,80%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,60%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"7,20%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
19,7. FRANCO PARISI FERNANDEZ,PDG,15,"12,00%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
22,Válidamente Emitidos,125,"94,70%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
23,Votos Nulos,2,"1,52%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
24,Votos en Blanco,5,"3,79%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
25,Total Votación,132,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,2V
1,1. GABRIEL BORIC FONT,CS,39,"30,23%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,19,"14,73%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,27,"20,93%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"12,40%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,55%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,43%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
19,7. FRANCO PARISI FERNANDEZ,PDG,19,"14,73%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
22,Válidamente Emitidos,129,"96,99%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
23,Votos Nulos,3,"2,26%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
24,Votos en Blanco,1,"0,75%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
25,Total Votación,133,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,3V
1,1. GABRIEL BORIC FONT,CS,39,"30,00%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,30,"23,08%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"18,46%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,12,"9,23%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,54%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,62%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"13,08%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
22,Válidamente Emitidos,130,"97,01%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
23,Votos Nulos,2,"1,49%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
24,Votos en Blanco,2,"1,49%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
25,Total Votación,134,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,4V
1,1. GABRIEL BORIC FONT,CS,28,"22,22%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,23,"18,25%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,29,"23,02%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,23,"18,25%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,79%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"3,97%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"13,49%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
22,Válidamente Emitidos,126,"97,67%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
23,Votos Nulos,2,"1,55%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
24,Votos en Blanco,1,"0,78%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
25,Total Votación,129,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,5V
1,1. GABRIEL BORIC FONT,CS,39,"24,53%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,43,"27,04%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,40,"25,16%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"6,29%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,63%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"2,52%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
19,7. FRANCO PARISI FERNANDEZ,PDG,22,"13,84%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
22,Válidamente Emitidos,159,"99,38%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
24,Votos en Blanco,1,"0,62%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
25,Total Votación,160,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,6V
1,1. GABRIEL BORIC FONT,CS,20,"21,05%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,7V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,20,"21,05%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,7V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"13,68%",METROPOLITANA DE SANTIAGO,DISTRITO 14,ALHUE,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,7V
