,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
19,7. FRANCO PARISI FERNANDEZ,PDG,61,"36,75%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,21M
22,Válidamente Emitidos,166,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,21M
23,Votos Nulos,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,21M
24,Votos en Blanco,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,21M
25,Total Votación,166,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,21M
1,1. GABRIEL BORIC FONT,CS,21,"14,58%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,22,"15,28%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,17,"11,81%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"6,25%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,69%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,21,"14,58%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
19,7. FRANCO PARISI FERNANDEZ,PDG,53,"36,81%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
22,Válidamente Emitidos,144,"94,74%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
23,Votos Nulos,8,"5,26%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
24,Votos en Blanco,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
25,Total Votación,152,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,22M
1,1. GABRIEL BORIC FONT,CS,20,"12,66%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,25,"15,82%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"11,39%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"11,39%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,27%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,17,"10,76%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
19,7. FRANCO PARISI FERNANDEZ,PDG,58,"36,71%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
22,Válidamente Emitidos,158,"98,75%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
23,Votos Nulos,2,"1,25%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
24,Votos en Blanco,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
25,Total Votación,160,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,23M
1,1. GABRIEL BORIC FONT,CS,25,"15,06%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,41,"24,70%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"9,04%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,7,"4,22%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,20%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,20,"12,05%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
19,7. FRANCO PARISI FERNANDEZ,PDG,56,"33,73%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
22,Válidamente Emitidos,166,"98,81%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
23,Votos Nulos,2,"1,19%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
24,Votos en Blanco,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
25,Total Votación,168,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,24M
1,1. GABRIEL BORIC FONT,CS,15,"9,26%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,41,"25,31%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,11,"6,79%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"6,79%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"1,85%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,17,"10,49%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
19,7. FRANCO PARISI FERNANDEZ,PDG,64,"39,51%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
22,Válidamente Emitidos,162,"94,19%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
23,Votos Nulos,10,"5,81%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
24,Votos en Blanco,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
25,Total Votación,172,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,25M
1,1. GABRIEL BORIC FONT,CS,21,"13,82%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,37,"24,34%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"9,87%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"11,84%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,32%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"8,55%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
19,7. FRANCO PARISI FERNANDEZ,PDG,46,"30,26%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
22,Válidamente Emitidos,152,"98,70%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
23,Votos Nulos,2,"1,30%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
24,Votos en Blanco,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
25,Total Votación,154,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,26M
1,1. GABRIEL BORIC FONT,CS,16,"10,53%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,32,"21,05%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"13,82%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,7,"4,61%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"1,97%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,18,"11,84%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
19,7. FRANCO PARISI FERNANDEZ,PDG,55,"36,18%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
22,Válidamente Emitidos,152,"99,35%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
23,Votos Nulos,1,"0,65%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
24,Votos en Blanco,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
25,Total Votación,153,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,27M
1,1. GABRIEL BORIC FONT,CS,20,"12,58%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,43,"27,04%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"8,81%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"8,81%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,63%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"6,29%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
19,7. FRANCO PARISI FERNANDEZ,PDG,57,"35,85%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
22,Válidamente Emitidos,159,"98,76%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
23,Votos Nulos,2,"1,24%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
24,Votos en Blanco,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
25,Total Votación,161,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,28M
1,1. GABRIEL BORIC FONT,CS,26,"14,53%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,51,"28,49%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"10,06%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"5,59%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,21,"11,73%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
19,7. FRANCO PARISI FERNANDEZ,PDG,53,"29,61%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
22,Válidamente Emitidos,179,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
23,Votos Nulos,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
24,Votos en Blanco,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
25,Total Votación,179,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,29M
1,1. GABRIEL BORIC FONT,CS,17,"11,49%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,33,"22,30%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,11,"7,43%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"10,14%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,68%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,08%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
19,7. FRANCO PARISI FERNANDEZ,PDG,62,"41,89%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
22,Válidamente Emitidos,148,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
23,Votos Nulos,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
24,Votos en Blanco,0,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
25,Total Votación,148,"100,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,30M
1,1. GABRIEL BORIC FONT,CS,16,"10,46%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,45,"29,41%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,10,"6,54%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"9,15%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"1,96%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"7,19%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M
19,7. FRANCO PARISI FERNANDEZ,PDG,54,"35,29%",DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M
22,Válidamente Emitidos,153,"99,35%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M
23,Votos Nulos,,"0,00%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M
24,Votos en Blanco,1,"0,65%",,DE TARAPACA,DISTRITO 2,ALTO HOSPICIO,ALTO HOSPICIO,ANEXO DE COLEGIO SAN ANTONIO DE MATILLA,31M
