,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,33V
25,Total Votación,110,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,33V
1,1. GABRIEL BORIC FONT,CS,24,"24,49%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,42,"42,86%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,9,"9,18%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,7,"7,14%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"3,06%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"4,08%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
19,7. FRANCO PARISI FERNANDEZ,PDG,9,"9,18%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
22,Válidamente Emitidos,98,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
25,Total Votación,98,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,34V
1,1. GABRIEL BORIC FONT,CS,29,"21,97%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,45,"34,09%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"9,85%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,17,"12,88%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"3,03%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,14,"10,61%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"7,58%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
22,Válidamente Emitidos,132,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
25,Total Votación,132,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,35V
1,1. GABRIEL BORIC FONT,CS,27,"26,21%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"36,89%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,9,"8,74%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,8,"7,77%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,94%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"10,68%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"7,77%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
22,Válidamente Emitidos,103,"99,04%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
23,Votos Nulos,1,"0,96%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
25,Total Votación,104,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,36V
1,1. GABRIEL BORIC FONT,CS,37,"37,37%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,23,"23,23%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"12,12%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"11,11%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"1,01%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"10,10%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
19,7. FRANCO PARISI FERNANDEZ,PDG,5,"5,05%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
22,Válidamente Emitidos,99,"98,02%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
23,Votos Nulos,2,"1,98%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
25,Total Votación,101,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,37V
1,1. GABRIEL BORIC FONT,CS,52,"30,59%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,62,"36,47%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"7,65%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,14,"8,24%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"2,35%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,17,"10,00%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
19,7. FRANCO PARISI FERNANDEZ,PDG,8,"4,71%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
22,Válidamente Emitidos,170,"99,42%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
23,Votos Nulos,1,"0,58%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
25,Total Votación,171,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,38V-42V
1,1. GABRIEL BORIC FONT,CS,37,"20,33%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,71,"39,01%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"6,59%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,20,"10,99%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"2,20%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,17,"9,34%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
19,7. FRANCO PARISI FERNANDEZ,PDG,21,"11,54%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
22,Válidamente Emitidos,182,"99,45%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
23,Votos Nulos,1,"0,55%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
25,Total Votación,183,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,39V-43V
1,1. GABRIEL BORIC FONT,CS,40,"32,79%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,36,"29,51%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,6,"4,92%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"10,66%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,64%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,15,"12,30%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"8,20%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
22,Válidamente Emitidos,122,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
25,Total Votación,122,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA JOSE MARTI,40V
1,1. GABRIEL BORIC FONT,CS,33,"28,70%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,35,"30,43%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"10,43%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"8,70%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
13,5. EDUARDO ARTES BRICHETTI,UPA,6,"5,22%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"7,83%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"8,70%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
22,Válidamente Emitidos,115,"99,14%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
23,Votos Nulos,1,"0,86%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
25,Total Votación,116,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,41V
1,1. GABRIEL BORIC FONT,CS,31,"16,76%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,77,"41,62%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"8,65%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"10,27%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
13,5. EDUARDO ARTES BRICHETTI,UPA,5,"2,70%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,21,"11,35%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
19,7. FRANCO PARISI FERNANDEZ,PDG,16,"8,65%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
22,Válidamente Emitidos,185,"99,46%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
23,Votos Nulos,1,"0,54%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
25,Total Votación,186,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,44V-51V
1,1. GABRIEL BORIC FONT,CS,34,"28,33%",METROPOLITANA DE SANTIAGO,DISTRITO 13,EL BOSQUE,CAPITAN AVALOS,ESCUELA BASICA NUESTRA SEÑORA MARIA INMACULADA,45V
