,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
19,7. FRANCO PARISI FERNANDEZ,PDG,24,"18,60%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,6M
22,Válidamente Emitidos,129,"98,47%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,6M
23,Votos Nulos,2,"1,53%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,6M
24,Votos en Blanco,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,6M
25,Total Votación,131,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,6M
1,1. GABRIEL BORIC FONT,CS,48,"30,38%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,35,"22,15%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,10,"6,33%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,21,"13,29%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,18,"11,39%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
19,7. FRANCO PARISI FERNANDEZ,PDG,26,"16,46%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
22,Válidamente Emitidos,158,"98,75%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
23,Votos Nulos,1,"0,62%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
24,Votos en Blanco,1,"0,62%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
25,Total Votación,160,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,7M
1,1. GABRIEL BORIC FONT,CS,32,"18,93%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,48,"28,40%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,15,"8,88%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,29,"17,16%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,18,"10,65%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
19,7. FRANCO PARISI FERNANDEZ,PDG,27,"15,98%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
22,Válidamente Emitidos,169,"97,13%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
23,Votos Nulos,4,"2,30%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
24,Votos en Blanco,1,"0,57%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
25,Total Votación,174,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,8M
1,1. GABRIEL BORIC FONT,CS,32,"21,92%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,31,"21,23%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"14,38%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,28,"19,18%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,37%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"6,85%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
19,7. FRANCO PARISI FERNANDEZ,PDG,22,"15,07%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
22,Válidamente Emitidos,146,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
23,Votos Nulos,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
24,Votos en Blanco,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
25,Total Votación,146,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,9M
1,1. GABRIEL BORIC FONT,CS,42,"26,75%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,35,"22,29%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,17,"10,83%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"8,28%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,64%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,13,"8,28%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
19,7. FRANCO PARISI FERNANDEZ,PDG,36,"22,93%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
22,Válidamente Emitidos,157,"98,74%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
23,Votos Nulos,1,"0,63%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
24,Votos en Blanco,1,"0,63%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
25,Total Votación,159,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,10M
1,1. GABRIEL BORIC FONT,CS,47,"26,55%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,39,"22,03%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"11,86%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,21,"11,86%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,13%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,21,"11,86%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
19,7. FRANCO PARISI FERNANDEZ,PDG,26,"14,69%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
22,Válidamente Emitidos,177,"99,44%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
23,Votos Nulos,0,"0,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
24,Votos en Blanco,1,"0,56%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
25,Total Votación,178,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,11M
1,1. GABRIEL BORIC FONT,CS,54,"31,03%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,36,"20,69%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"12,07%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"10,34%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"2,30%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,15,"8,62%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
19,7. FRANCO PARISI FERNANDEZ,PDG,26,"14,94%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
22,Válidamente Emitidos,174,"97,75%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
23,Votos Nulos,2,"1,12%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
24,Votos en Blanco,2,"1,12%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
25,Total Votación,178,"100,00%",,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,12M
1,1. GABRIEL BORIC FONT,CS,48,"27,27%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,13M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,29,"16,48%",DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DISTRITO 15,CODEGUA,CODEGUA,COLEGIO JESUS ANDINO,13M
