,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
23,Votos Nulos,0,"0,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,2M
24,Votos en Blanco,0,"0,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,2M
25,Total Votación,107,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,2M
1,1. GABRIEL BORIC FONT,CS,17,"14,53%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,42,"35,90%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"11,97%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,26,"22,22%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,85%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,98%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"8,55%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
22,Válidamente Emitidos,117,"98,32%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
23,Votos Nulos,1,"0,84%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
24,Votos en Blanco,1,"0,84%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
25,Total Votación,119,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,3M
1,1. GABRIEL BORIC FONT,CS,18,"16,82%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,40,"37,38%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"14,95%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"17,76%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,93%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,87%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"10,28%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
22,Válidamente Emitidos,107,"98,17%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
23,Votos Nulos,1,"0,92%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
24,Votos en Blanco,1,"0,92%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
25,Total Votación,109,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,4M
1,1. GABRIEL BORIC FONT,CS,11,"10,00%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,46,"41,82%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"10,91%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,20,"18,18%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"10,00%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"9,09%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
22,Válidamente Emitidos,110,"99,10%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
23,Votos Nulos,0,"0,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
24,Votos en Blanco,1,"0,90%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
25,Total Votación,111,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,5M
1,1. GABRIEL BORIC FONT,CS,16,"13,01%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,53,"43,09%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"11,38%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"12,20%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"7,32%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
19,7. FRANCO PARISI FERNANDEZ,PDG,16,"13,01%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
22,Válidamente Emitidos,123,"96,85%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
23,Votos Nulos,1,"0,79%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
24,Votos en Blanco,3,"2,36%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
25,Total Votación,127,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,22V
1,1. GABRIEL BORIC FONT,CS,13,"11,30%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,39,"33,91%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"13,91%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,25,"21,74%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,87%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"3,48%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"14,78%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
22,Válidamente Emitidos,115,"96,64%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
23,Votos Nulos,3,"2,52%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
24,Votos en Blanco,1,"0,84%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
25,Total Votación,119,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,23V
1,1. GABRIEL BORIC FONT,CS,25,"18,38%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,55,"40,44%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"8,82%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,19,"13,97%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,74%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"5,88%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
19,7. FRANCO PARISI FERNANDEZ,PDG,16,"11,76%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
22,Válidamente Emitidos,136,"95,77%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
23,Votos Nulos,3,"2,11%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
24,Votos en Blanco,3,"2,11%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
25,Total Votación,142,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,24V
1,1. GABRIEL BORIC FONT,CS,21,"17,36%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,47,"38,84%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"14,88%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,16,"13,22%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,83%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"4,13%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
19,7. FRANCO PARISI FERNANDEZ,PDG,13,"10,74%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
22,Válidamente Emitidos,121,"98,37%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
23,Votos Nulos,1,"0,81%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
24,Votos en Blanco,1,"0,81%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
25,Total Votación,123,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,25V
1,1. GABRIEL BORIC FONT,CS,22,"18,03%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,47,"38,52%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"13,11%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"8,20%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,46%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"4,10%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
19,7. FRANCO PARISI FERNANDEZ,PDG,19,"15,57%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
22,Válidamente Emitidos,122,"97,60%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
23,Votos Nulos,1,"0,80%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
24,Votos en Blanco,2,"1,60%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
25,Total Votación,125,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,26V
1,1. GABRIEL BORIC FONT,CS,25,"22,94%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,33,"30,28%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,16,"14,68%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,13,"11,93%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,75%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,83%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"15,60%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
22,Válidamente Emitidos,109,"99,09%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
23,Votos Nulos,0,"0,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
24,Votos en Blanco,1,"0,91%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
25,Total Votación,110,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,27V
1,1. GABRIEL BORIC FONT,CS,24,"15,00%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,54,"33,75%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,29,"18,12%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,18,"11,25%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
13,5. EDUARDO ARTES BRICHETTI,UPA,5,"3,12%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"3,75%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
19,7. FRANCO PARISI FERNANDEZ,PDG,24,"15,00%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
22,Válidamente Emitidos,160,"98,77%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
23,Votos Nulos,0,"0,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
24,Votos en Blanco,2,"1,23%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
25,Total Votación,162,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,28V
1,1. GABRIEL BORIC FONT,CS,29,"21,17%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,44,"32,12%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,22,"16,06%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,15,"10,95%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,46%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"5,84%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
19,7. FRANCO PARISI FERNANDEZ,PDG,17,"12,41%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
22,Válidamente Emitidos,137,"98,56%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
23,Votos Nulos,1,"0,72%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
24,Votos en Blanco,1,"0,72%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
25,Total Votación,139,"100,00%",,DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,29V
1,1. GABRIEL BORIC FONT,CS,30,"21,43%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,30V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,44,"31,43%",DE ÑUBLE,DISTRITO 19,BULNES,BULNES,COLEGIO SAN ESTEBAN DE BULNES - ANEXO BASICA,30V
