,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,38,"22,89%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,2M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,20%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,2M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"1,81%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,2M
19,7. FRANCO PARISI FERNANDEZ,PDG,2,"1,20%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,2M
22,Válidamente Emitidos,166,"99,40%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,2M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,2M
24,Votos en Blanco,1,"0,60%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,2M
25,Total Votación,167,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,2M
1,1. GABRIEL BORIC FONT,CS,33,"20,37%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,66,"40,74%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"11,73%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,38,"23,46%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,62%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,23%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
19,7. FRANCO PARISI FERNANDEZ,PDG,3,"1,85%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
22,Válidamente Emitidos,162,"99,39%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
24,Votos en Blanco,1,"0,61%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
25,Total Votación,163,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,3M
1,1. GABRIEL BORIC FONT,CS,29,"18,24%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,59,"37,11%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,23,"14,47%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,41,"25,79%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
13,5. EDUARDO ARTES BRICHETTI,UPA,5,"3,14%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,1,"0,63%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
19,7. FRANCO PARISI FERNANDEZ,PDG,1,"0,63%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
22,Válidamente Emitidos,159,"98,76%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
23,Votos Nulos,1,"0,62%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
24,Votos en Blanco,1,"0,62%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
25,Total Votación,161,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,4M
1,1. GABRIEL BORIC FONT,CS,43,"26,06%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,52,"31,52%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"10,91%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,48,"29,09%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,21%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
19,7. FRANCO PARISI FERNANDEZ,PDG,2,"1,21%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
22,Válidamente Emitidos,165,"99,40%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
23,Votos Nulos,1,"0,60%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
25,Total Votación,166,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,5M
1,1. GABRIEL BORIC FONT,CS,30,"19,35%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,71,"45,81%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"8,39%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,33,"21,29%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,65%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"1,94%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
19,7. FRANCO PARISI FERNANDEZ,PDG,4,"2,58%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
22,Válidamente Emitidos,155,"99,36%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
24,Votos en Blanco,1,"0,64%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
25,Total Votación,156,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,6M
1,1. GABRIEL BORIC FONT,CS,36,"24,83%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,47,"32,41%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,13,"8,97%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,39,"26,90%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
13,5. EDUARDO ARTES BRICHETTI,UPA,4,"2,76%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,38%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
19,7. FRANCO PARISI FERNANDEZ,PDG,4,"2,76%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
22,Válidamente Emitidos,145,"99,32%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
23,Votos Nulos,1,"0,68%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
25,Total Votación,146,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,7M
1,1. GABRIEL BORIC FONT,CS,37,"22,98%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,53,"32,92%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"11,80%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,47,"29,19%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,24%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
19,7. FRANCO PARISI FERNANDEZ,PDG,3,"1,86%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
22,Válidamente Emitidos,161,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
25,Total Votación,161,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,8M
1,1. GABRIEL BORIC FONT,CS,40,"24,69%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,61,"37,65%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,14,"8,64%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,37,"22,84%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"1,85%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,1,"0,62%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
19,7. FRANCO PARISI FERNANDEZ,PDG,6,"3,70%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
22,Válidamente Emitidos,162,"98,78%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
23,Votos Nulos,1,"0,61%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
24,Votos en Blanco,1,"0,61%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
25,Total Votación,164,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,9M
1,1. GABRIEL BORIC FONT,CS,33,"19,64%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,60,"35,71%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"12,50%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,43,"25,60%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"3,57%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
19,7. FRANCO PARISI FERNANDEZ,PDG,5,"2,98%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
22,Válidamente Emitidos,168,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
25,Total Votación,168,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,10M
1,1. GABRIEL BORIC FONT,CS,54,"28,27%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,66,"34,55%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,19,"9,95%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,44,"23,04%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,52%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"3,14%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
19,7. FRANCO PARISI FERNANDEZ,PDG,1,"0,52%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
22,Válidamente Emitidos,191,"99,48%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
23,Votos Nulos,1,"0,52%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
25,Total Votación,192,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,11M
1,1. GABRIEL BORIC FONT,CS,34,"21,94%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,50,"32,26%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,25,"16,13%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,35,"22,58%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,29%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"4,52%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
19,7. FRANCO PARISI FERNANDEZ,PDG,2,"1,29%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
22,Válidamente Emitidos,155,"98,10%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
23,Votos Nulos,1,"0,63%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
24,Votos en Blanco,2,"1,27%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
25,Total Votación,158,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,12M
1,1. GABRIEL BORIC FONT,CS,38,"21,97%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,55,"31,79%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,20,"11,56%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,44,"25,43%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,16%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,11,"6,36%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
19,7. FRANCO PARISI FERNANDEZ,PDG,3,"1,73%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
22,Válidamente Emitidos,173,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
23,Votos Nulos,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
24,Votos en Blanco,0,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
25,Total Votación,173,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,13M
1,1. GABRIEL BORIC FONT,CS,52,"26,13%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,67,"33,67%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"13,07%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,40,"20,10%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,01%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"4,52%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
19,7. FRANCO PARISI FERNANDEZ,PDG,3,"1,51%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
22,Válidamente Emitidos,199,"99,50%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
23,Votos Nulos,,"0,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
24,Votos en Blanco,1,"0,50%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
25,Total Votación,200,"100,00%",,METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,14M
1,1. GABRIEL BORIC FONT,CS,39,"21,91%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,15M
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,67,"37,64%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,15M
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"10,11%",METROPOLITANA DE SANTIAGO,DISTRITO 11,LA REINA,LA REINA,COLEGIO DE LA SALLE,15M
