,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
25,Total Votación,118,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,126
1,1. GABRIEL BORIC FONT,CS,11,"9,17%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,25,"20,83%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
7,3. YASNA PROVOSTE CAMPILLAY,PDC,4,"3,33%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,4,"3,33%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"5,00%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
19,7. FRANCO PARISI FERNANDEZ,PDG,70,"58,33%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
22,Válidamente Emitidos,120,"99,17%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
23,Votos Nulos,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
24,Votos en Blanco,1,"0,83%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
25,Total Votación,121,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,127
1,1. GABRIEL BORIC FONT,CS,16,"13,22%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,23,"19,01%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
7,3. YASNA PROVOSTE CAMPILLAY,PDC,3,"2,48%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,3,"2,48%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,83%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"4,13%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
19,7. FRANCO PARISI FERNANDEZ,PDG,70,"57,85%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
22,Válidamente Emitidos,121,"97,58%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
23,Votos Nulos,2,"1,61%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
24,Votos en Blanco,1,"0,81%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
25,Total Votación,124,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,128
1,1. GABRIEL BORIC FONT,CS,10,"8,55%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,22,"18,80%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
7,3. YASNA PROVOSTE CAMPILLAY,PDC,4,"3,42%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,4,"3,42%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,71%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
19,7. FRANCO PARISI FERNANDEZ,PDG,75,"64,10%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
22,Válidamente Emitidos,117,"98,32%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
23,Votos Nulos,2,"1,68%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
24,Votos en Blanco,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
25,Total Votación,119,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,129
1,1. GABRIEL BORIC FONT,CS,16,"12,70%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,23,"18,25%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
7,3. YASNA PROVOSTE CAMPILLAY,PDC,4,"3,17%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,3,"2,38%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,79%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"2,38%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
19,7. FRANCO PARISI FERNANDEZ,PDG,76,"60,32%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
22,Válidamente Emitidos,126,"99,21%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
23,Votos Nulos,1,"0,79%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
24,Votos en Blanco,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
25,Total Votación,127,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,130
1,1. GABRIEL BORIC FONT,CS,22,"18,18%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,25,"20,66%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
7,3. YASNA PROVOSTE CAMPILLAY,PDC,3,"2,48%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,4,"3,31%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,48%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,2,"1,65%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
19,7. FRANCO PARISI FERNANDEZ,PDG,62,"51,24%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
22,Válidamente Emitidos,121,"97,58%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
23,Votos Nulos,3,"2,42%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
24,Votos en Blanco,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
25,Total Votación,124,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,131
1,1. GABRIEL BORIC FONT,CS,13,"10,48%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,13,"10,48%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
7,3. YASNA PROVOSTE CAMPILLAY,PDC,4,"3,23%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"7,26%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,81%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"8,06%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
19,7. FRANCO PARISI FERNANDEZ,PDG,74,"59,68%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
22,Válidamente Emitidos,124,"99,20%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
23,Votos Nulos,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
24,Votos en Blanco,1,"0,80%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
25,Total Votación,125,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,132
1,1. GABRIEL BORIC FONT,CS,21,"16,67%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,25,"19,84%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
7,3. YASNA PROVOSTE CAMPILLAY,PDC,1,"0,79%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,7,"5,56%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,79%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,3,"2,38%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
19,7. FRANCO PARISI FERNANDEZ,PDG,68,"53,97%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
22,Válidamente Emitidos,126,"99,21%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
23,Votos Nulos,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
24,Votos en Blanco,1,"0,79%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
25,Total Votación,127,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,133
1,1. GABRIEL BORIC FONT,CS,18,"15,25%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,18,"15,25%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
7,3. YASNA PROVOSTE CAMPILLAY,PDC,2,"1,69%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,2,"1,69%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,85%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"4,24%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
19,7. FRANCO PARISI FERNANDEZ,PDG,72,"61,02%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
22,Válidamente Emitidos,118,"99,16%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
23,Votos Nulos,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
24,Votos en Blanco,1,"0,84%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
25,Total Votación,119,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,134
1,1. GABRIEL BORIC FONT,CS,17,"13,93%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,18,"14,75%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
7,3. YASNA PROVOSTE CAMPILLAY,PDC,4,"3,28%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,2,"1,64%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,82%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,92%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
19,7. FRANCO PARISI FERNANDEZ,PDG,74,"60,66%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
22,Válidamente Emitidos,122,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
23,Votos Nulos,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
24,Votos en Blanco,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
25,Total Votación,122,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,135
1,1. GABRIEL BORIC FONT,CS,18,"13,53%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,19,"14,29%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
7,3. YASNA PROVOSTE CAMPILLAY,PDC,0,"0,00%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,5,"3,76%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,75%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,9,"6,77%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
19,7. FRANCO PARISI FERNANDEZ,PDG,81,"60,90%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
22,Válidamente Emitidos,133,"98,52%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
23,Votos Nulos,2,"1,48%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
24,Votos en Blanco,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
25,Total Votación,135,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,136
1,1. GABRIEL BORIC FONT,CS,24,"21,05%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,16,"14,04%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
7,3. YASNA PROVOSTE CAMPILLAY,PDC,3,"2,63%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,4,"3,51%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,75%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,4,"3,51%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
19,7. FRANCO PARISI FERNANDEZ,PDG,61,"53,51%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
22,Válidamente Emitidos,114,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
23,Votos Nulos,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
24,Votos en Blanco,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
25,Total Votación,114,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,137
1,1. GABRIEL BORIC FONT,CS,14,"11,20%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,138
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,20,"16,00%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,138
7,3. YASNA PROVOSTE CAMPILLAY,PDC,4,"3,20%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,138
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,2,"1,60%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,138
13,5. EDUARDO ARTES BRICHETTI,UPA,3,"2,40%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,138
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,6,"4,80%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,138
19,7. FRANCO PARISI FERNANDEZ,PDG,76,"60,80%",DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,138
22,Válidamente Emitidos,125,"100,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,138
23,Votos Nulos,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,138
24,Votos en Blanco,0,"0,00%",,DE ANTOFAGASTA,DISTRITO 3,ANTOFAGASTA,ANTOFAGASTA NORTE,COLEGIO ANTOFAGASTA,138
