,Nombre de los Candidatos,Votos,Porcentaje,Electo,Region,Distrito,Comuna,Lista Electoral,Local,Mesa
24,Votos en Blanco,6,"4,88%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,4M (Descuadrada)
25,Total Votación,123,"100,00%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,4M (Descuadrada)
1,1. GABRIEL BORIC FONT,CS,29,"20,14%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,44,"30,56%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"18,06%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,11,"7,64%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,69%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,10,"6,94%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
19,7. FRANCO PARISI FERNANDEZ,PDG,23,"15,97%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
22,Válidamente Emitidos,144,"94,74%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
23,Votos Nulos,3,"1,97%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
24,Votos en Blanco,5,"3,29%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
25,Total Votación,152,"100,00%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5M-4V
1,1. GABRIEL BORIC FONT,CS,21,"16,94%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"30,65%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
7,3. YASNA PROVOSTE CAMPILLAY,PDC,21,"16,94%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,10,"8,06%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
13,5. EDUARDO ARTES BRICHETTI,UPA,11,"8,87%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,7,"5,65%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
19,7. FRANCO PARISI FERNANDEZ,PDG,16,"12,90%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
22,Válidamente Emitidos,124,"95,38%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
23,Votos Nulos,10,"7,69%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
24,Votos en Blanco,5,"3,85%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
25,Total Votación,130,"100,00%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,1V-10 (Descuadrada)
1,1. GABRIEL BORIC FONT,CS,15,"13,51%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,39,"35,14%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,26,"23,42%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,6,"5,41%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"1,80%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"4,50%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
19,7. FRANCO PARISI FERNANDEZ,PDG,18,"16,22%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
22,Válidamente Emitidos,111,"88,10%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
23,Votos Nulos,8,"6,35%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
24,Votos en Blanco,7,"5,56%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
25,Total Votación,126,"100,00%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,2V-7V
1,1. GABRIEL BORIC FONT,CS,15,"16,67%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,34,"37,78%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
7,3. YASNA PROVOSTE CAMPILLAY,PDC,18,"20,00%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,6,"6,67%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
13,5. EDUARDO ARTES BRICHETTI,UPA,2,"2,22%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,5,"5,56%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
19,7. FRANCO PARISI FERNANDEZ,PDG,10,"11,11%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
22,Válidamente Emitidos,90,"95,74%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
23,Votos Nulos,1,"1,06%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
24,Votos en Blanco,3,"3,19%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
25,Total Votación,94,"100,00%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,5V
1,1. GABRIEL BORIC FONT,CS,28,"22,95%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,38,"31,15%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
7,3. YASNA PROVOSTE CAMPILLAY,PDC,24,"19,67%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,9,"7,38%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"0,82%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"6,56%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
19,7. FRANCO PARISI FERNANDEZ,PDG,14,"11,48%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
22,Válidamente Emitidos,122,"95,31%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
23,Votos Nulos,4,"3,12%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
24,Votos en Blanco,4,"3,12%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
25,Total Votación,128,"100,00%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,6V (Descuadrada)
1,1. GABRIEL BORIC FONT,CS,14,"15,56%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,36,"40,00%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
7,3. YASNA PROVOSTE CAMPILLAY,PDC,12,"13,33%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,4,"4,44%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
13,5. EDUARDO ARTES BRICHETTI,UPA,0,"0,00%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,8,"8,89%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
19,7. FRANCO PARISI FERNANDEZ,PDG,16,"17,78%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
22,Válidamente Emitidos,90,"96,77%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
23,Votos Nulos,0,"0,00%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
24,Votos en Blanco,3,"3,23%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
25,Total Votación,93,"100,00%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,8-11
1,1. GABRIEL BORIC FONT,CS,12,"22,22%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,9
4,2. JOSE ANTONIO KAST RIST,REPUBLICAN,16,"29,63%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,9
7,3. YASNA PROVOSTE CAMPILLAY,PDC,9,"16,67%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,9
10,4. SEBASTIAN SICHEL RAMIREZ,EVOPOLI,4,"7,41%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,9
13,5. EDUARDO ARTES BRICHETTI,UPA,1,"1,85%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,9
16,6. MARCO ENRIQUEZ-OMINAMI GUMUCIO,PRO,1,"1,85%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,9
19,7. FRANCO PARISI FERNANDEZ,PDG,11,"20,37%",DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,9
22,Válidamente Emitidos,54,"100,00%",,DEL BIOBIO,DISTRITO 21,ALTO BIOBIO,ALTO BIOBIO,ESCUELA DE CONCENTRACION FRONTERIZA RALCO ALTO BIOBIO,9
